fid,OBJECTID,MPDMR_NO,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_ORBR,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP_,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL_,Shape_Leng,Shape_Area
1069570,1069570,"37709002","202890","441844.84","3","31",43.200000000000003,13.100000000000000,136.099999999999990,"2","12","03","2","30","01","02","L102","B©ü",845.476532094107370,13525.536306865595000
1074124,1074124,"37709002","202873.24","442222.63","3","31",45.100000000000001,18.399999999999999,77.000000000000000,"2","12","03","2","30","01","02","L102","B©ü",139.794861470366900,679.915021993426880
1074125,1074125,"37709002","202909.99","442260.52","3","31",44.700000000000003,11.400000000000000,187.099999999999990,"2","12","03","2","30","01","02","L102","B©ü",278.168080089418540,1523.591958607812100
1069571,1069571,"37709002","202960","441909.84","3","31",39.200000000000003,11.199999999999999,151.099999999999990,"2","12","03","2","30","01","02","L102","B©ü",407.422315663104260,7003.849342422908200
1069572,1069572,"37709002","202985","442334.84","3","31",51.600000000000001,16.199999999999999,206.500000000000000,"2","12","03","2","30","02","02","L102","B©ü",511.764779152942310,9416.839738354065000
1069683,1069683,"37709012","203040","441680.15","3","31",40.100000000000001,18.199999999999999,232.199999999999990,"2","07","05","2","10","01","01","L101","B©û",474.510221664549250,13869.424230194232000
1069573,1069573,"37709002","203015","442499.84","3","31",52.700000000000003,11.800000000000001,37.200000000000003,"2","12","03","2","30","02","02","L102","B©ü",276.838380636431280,4075.753641700380700
1069574,1069574,"37709002","203045","441969.84","3","31",33.500000000000000,10.100000000000000,95.700000000000003,"2","12","03","2","30","01","02","L102","B©ü",297.944960453269630,3558.012991970276300
1069575,1069575,"37709002","203095","442424.84","3","31",47.100000000000001,18.699999999999999,47.299999999999997,"2","12","03","2","30","02","02","L102","B©ü",501.263327309742520,7248.089119645316700
1069577,1069577,"37709002","203160","443344.84","3","31",49.700000000000003,23.199999999999999,349.300000000000010,"2","07","05","2","20","01","02","L102","B©ü",614.606703599369210,16496.349285864406000
1069576,1069576,"37709002","203120","442254.84","3","31",41.399999999999999,17.300000000000001,178.599999999999990,"2","12","03","2","30","01","02","L102","B©ü",255.157653218649360,4093.889012100925800
1069578,1069578,"37709002","203750","443034.84","3","31",38.600000000000001,20.699999999999999,126.200000000000000,"2","07","05","2","20","01","02","L102","B©ü",894.343255437214340,20374.418094166853000
1069579,1069579,"37709002","203780","443389.84","3","31",62.299999999999997,20.399999999999999,299.500000000000000,"2","07","05","2","20","02","02","L102","B©ü",1094.396553684302700,22387.856809208992000
1069581,1069581,"37709002","203950","443569.84","3","31",63.000000000000000,13.699999999999999,330.699999999999990,"2","07","05","2","20","01","02","L102","B©ü",566.020468928370520,8339.749657899930800
1069580,1069580,"37709002","203890","443299.84","3","31",51.100000000000001,24.800000000000001,69.500000000000000,"2","07","05","2","20","01","02","L102","B©ü",890.909338708327820,16957.772709784465000
1069582,1069582,"37709002","204050","443554.84","3","31",56.600000000000001,20.000000000000000,333.199999999999990,"2","07","05","2","20","02","02","L102","B©ü",360.623490701366450,6458.629872732737600
1069583,1069583,"37709002","204100","443399.84","3","31",41.600000000000001,18.800000000000001,164.599999999999990,"2","07","05","2","20","01","02","L102","B©ü",925.073144676570910,24547.195058891139000
1069584,1069584,"37709002","204205","443359.84","3","31",37.600000000000001,12.100000000000000,203.099999999999990,"2","","","","","","82","L983","R",170.568497441847480,1721.329417229769200
1069585,1069585,"37709002","204265","443529.84","3","31",66.500000000000000,7.000000000000000,135.000000000000000,"2","","","","","","82","L983","R",178.147754051942710,2033.241732882596400
1101678,1101678,"37709003","204424.91","442330.09","3","31",39.500000000000000,11.100000000000000,208.800000000000010,"2","07","01","1","10","01","01","L101","B©û",723.021797932149180,25215.570994889484000
1101680,1101680,"37709003","204489.91","442405.09","3","31",25.899999999999999,16.000000000000000,50.700000000000003,"2","07","05","2","20","01","02","L102","B©ü",698.552836051626630,11473.182601128421000
1101677,1101677,"37709002","204380","443464.84","3","31",39.799999999999997,21.000000000000000,151.900000000000010,"2","07","05","2","20","01","02","L102","B©ü",522.632869329459820,7095.423280893147400
1101679,1101679,"37709003","204484.91","443565.09","3","31",36.500000000000000,16.100000000000001,105.700000000000000,"2","07","05","2","20","02","02","L102","B©ü",268.070420093706730,4598.232914659878600
1101681,1101681,"37709003","204594.91","442065.09","3","31",30.500000000000000,20.399999999999999,301.300000000000010,"2","07","05","2","20","01","02","L102","B©ü",450.900796787616850,5130.604248538481400
1101682,1101682,"37709003","204854.91","441770.09","3","31",57.500000000000000,12.400000000000000,239.800000000000010,"2","07","01","1","10","01","01","L101","B©û",866.665831638254530,17664.027657047016000
1101683,1101683,"37709003","204904.91","441820.09","3","31",53.600000000000001,12.100000000000000,351.800000000000010,"2","07","05","2","20","01","02","L102","B©ü",446.114995184188440,9212.271484704127900
1105040,1105040,"37709003","204647","442020","3","31",45.000000000000000,2.500000000000000,131.400000000000010,"2","07","01","1","10","01","01","L101","B©û",1447.213569346094800,36950.945718132112000
1758779,1758779,"37709002","204210","443599.84","3","31",52.799999999999997,21.500000000000000,341.000000000000000,"2","07","05","2","20","02","02","L102","B©ü",751.386323646505160,9568.163781844117700
1758780,1758780,"37709002","204250","443269.84","3","31",25.399999999999999,21.199999999999999,135.599999999999990,"2","07","05","2","20","01","02","L102","B©ü",511.868819498884250,5204.220506810590500
1758781,1758781,"37709002","204300","443444.84","3","31",44.799999999999997,16.199999999999999,135.099999999999990,"2","07","05","2","20","02","02","L102","B©ü",246.166436905208830,3648.934416797791100
1758883,1758883,"37709002","203745","443128","3","31",66.099999999999994,15.100000000000000,218.000000000000000,"2","07","01","1","20","01","01","L101","B©û",4903.938204693368800,142693.136854416080000
1069670,1069670,"37709012","202640","440940.15","3","31",20.000000000000000,0.500000000000000,336.800000000000010,"2","10","05","2","10","01","01","L101","B©û",534.745986340390690,8907.038428198064100
1074148,1074148,"37709012","202714.05","440802.71","3","31",22.800000000000001,3.200000000000000,296.600000000000020,"2","10","05","2","10","05","01","L101","B©û",402.487477391954600,3470.201512641078800
1069672,1069672,"37709012","202710","440655.15","3","31",29.500000000000000,24.899999999999999,285.300000000000010,"2","07","05","2","20","01","02","L102","B©ü",404.168022951926960,3591.051091031061300
1069674,1069674,"37709012","202735","440940.15","3","31",20.300000000000001,0.500000000000000,65.900000000000006,"2","10","05","2","10","07","01","L101","B©û",276.338985740685530,3645.710237392565000
1069682,1069682,"37709012","202970","440550.15","3","31",38.700000000000003,16.800000000000001,192.099999999999990,"2","07","01","1","10","01","01","L101","B©û",1052.845149735831900,18083.639144092478000
1069676,1069676,"37709012","202765","441145.15","3","31",18.399999999999999,1.100000000000000,50.899999999999999,"2","10","05","2","10","05","01","L101","B©û",309.237052792861160,3585.674688834455100
1071508,1071508,"37709012","203225","441297","3","31",19.899999999999999,0.900000000000000,52.399999999999999,"2","10","05","2","30","01","02","L102","B©ü",2816.520328988247900,94334.650396468292000
1069684,1069684,"37709012","203053.62","441246.82","3","31",18.500000000000000,3.000000000000000,45.000000000000000,"2","","","","","","99","L999","E",304.054037504016550,4975.480468349129300
1069685,1069685,"37709012","203159.22","441091.97","3","31",18.899999999999999,0.000000000000000,-1.000000000000000,"2","","","","","","99","L999","E",171.322977534658040,2107.643041676886200
1069686,1069686,"37709012","203275","440955.15","3","31",20.399999999999999,0.700000000000000,225.900000000000010,"2","10","05","2","30","01","02","L102","B©ü",1537.588164146515100,29537.326162500274000
1069687,1069687,"37709012","203357.9","440796.62","3","31",20.000000000000000,0.000000000000000,-1.000000000000000,"2","","","","","","99","L999","E",230.750954130056840,2601.442658884083400
1069697,1069697,"37709012","204085","440525.15","3","31",35.899999999999999,22.699999999999999,277.600000000000020,"2","12","05","2","20","01","02","L102","B©ü",838.053684080980820,9817.117247696633100
1069700,1069700,"37709012","204190","440685.15","3","31",56.500000000000000,20.000000000000000,272.500000000000000,"2","12","05","2","20","02","02","L102","B©ü",416.598952097639990,5794.117132045329500
1069699,1069699,"37709012","204121.7","440432.5","3","31",33.200000000000003,10.300000000000001,195.900000000000010,"2","","","","","","93","L993","C",110.973330868607320,839.190449282298800
1102017,1102017,"37709013","204540.67","440710.44","3","31",74.599999999999994,12.600000000000000,159.400000000000010,"2","12","05","2","30","02","02","L102","B©ü",2355.313811616202700,84706.332159809448000
1102016,1102016,"37709013","204525.67","441025.44","3","31",94.299999999999997,17.100000000000001,305.899999999999980,"2","12","05","2","30","02","02","L102","B©ü",812.984597094690800,35120.608362754676000
1102022,1102022,"37709013","204705.67","441185.44","3","31",100.700000000000000,17.600000000000001,311.300000000000010,"2","12","05","2","30","02","02","L102","B©ü",1808.504575426329900,77223.394246392432000
1102015,1102015,"37709013","204486.64","440528.57","3","31",45.799999999999997,5.400000000000000,246.800000000000010,"2","","","","","","99","L999","E",138.790600300511950,1154.014591264870200
1102023,1102023,"37709013","204717.53","440670.62","3","31",85.900000000000006,16.199999999999999,172.599999999999990,"2","","","","","","93","L993","C",137.366831876411910,1179.445657825000600
1758782,1758782,"37709012","204245","440525.15","3","31",42.500000000000000,11.800000000000001,225.300000000000010,"2","12","05","2","20","02","02","L102","B©ü",905.288295714962260,15847.935487766194000
1758783,1758783,"37709012","204335","440845.15","3","31",71.099999999999994,14.300000000000001,321.199999999999990,"2","12","05","2","30","02","02","L102","B©ü",1963.403651904264700,54750.328545623670000
1758784,1758784,"37709013","204580.67","440885.44","3","31",143.599999999999990,21.100000000000001,182.099999999999990,"2","12","01","1","20","01","01","L101","B©û",10728.164814937001000,283952.846751483040000
1069698,1069698,"37709012","204090","439415.15","3","31",46.399999999999999,14.600000000000000,94.099999999999994,"2","12","05","2","20","01","02","L102","B©ü",849.527513315459260,13569.354198339215000
1069811,1069811,"37709022","204015","438785.51","3","31",73.400000000000006,22.699999999999999,72.700000000000003,"2","12","05","2","30","02","02","L102","B©ü",565.119222461855540,13167.776663634664000
1069694,1069694,"37709012","203985","439495.15","3","31",47.600000000000001,13.100000000000000,312.600000000000020,"2","12","05","2","20","01","02","L102","B©ü",344.500118137859200,3502.907352589624200
1069696,1069696,"37709012","204030","439450.15","3","31",60.299999999999997,12.199999999999999,96.500000000000000,"2","12","03","1","10","01","01","L101","B©û",637.247718132952290,13589.923697597100000
1102018,1102018,"37709013","204575.67","439820.44","3","31",55.399999999999999,11.400000000000000,247.400000000000010,"2","07","05","2","20","02","02","L102","B©ü",934.406276233803280,19667.638381130531000
1102020,1102020,"37709013","204670.67","439860.44","3","31",74.799999999999997,12.900000000000000,242.800000000000010,"2","07","01","1","20","01","01","L101","B©û",2395.426844293174300,72652.992555056786000
1102019,1102019,"37709013","204655.67","439970.44","3","31",57.299999999999997,13.199999999999999,338.199999999999990,"2","07","05","2","30","02","02","L102","B©ü",690.294099609679280,15627.016174456923000
1102021,1102021,"37709013","204705.67","439665.44","3","31",41.600000000000001,21.699999999999999,187.400000000000010,"2","07","05","2","20","02","02","L102","B©ü",687.199242423332860,18634.427777485573000
1102024,1102024,"37709013","204890.67","439645.44","3","31",50.600000000000001,22.399999999999999,158.000000000000000,"2","07","05","2","20","02","02","L102","B©ü",506.101606117850740,7239.226140905288000
1102026,1102026,"37709013","205010.67","440055.44","3","31",65.200000000000003,13.100000000000000,167.500000000000000,"2","12","05","2","20","02","02","L102","B©ü",249.078479867090640,3144.844167272127800
1102027,1102027,"37709013","205015.67","440010.44","3","31",58.299999999999997,13.100000000000000,217.599999999999990,"2","","","","","","82","L983","R",208.933533640134300,1677.040541550486100
1102029,1102029,"37709013","205065.67","439955.44","3","31",60.100000000000001,18.399999999999999,136.599999999999990,"2","","","","","","82","L983","R",339.689535449767390,2833.073500207940000
